,3000,5000,8000
127,3363,5073,9195
128,3575,5036,8298
129,4432,5111,8242
130,3353,5498,8550
131,3518,5082,8187
132,3282,5444,8137
133,3384,5100,8198
134,3123,5997,8781
135,3360,6542,8020
136,4364,5079,8710
137,3199,5503,8176
138,3086,5498,8481
139,3030,5246,8137
140,3330,5174,8731
141,3400,5506,8065
142,3831,5352,10187
143,3193,5742,8042
144,3043,5246,8303
145,3082,5047,8690
146,3125,5782,8115
147,3439,5547,8121
148,3587,5059,8107
149,3495,5351,8069
150,3136,5450,8430
151,3034,5496,8102
152,3794,5127,8132
153,3098,5151,8122
154,3279,5035,8342
155,3242,5529,8084
156,3337,5383,8116
157,5029,6873,8078
158,3236,5085,8086
159,3076,5197,8168
160,3037,5114,8478
161,3321,5492,9039
162,3694,5068,9172
163,3196,5074,8272
164,3228,5046,8216
165,3021,5346,8795
166,3235,5696,8163
167,3510,5067,9054
168,3138,5027,8793
169,3095,5132,8068
170,3073,5626,8068
171,4059,5206,8594
172,3026,5671,8250
173,3165,5390,8078
174,3443,5361,8992
175,3064,5206,8430
176,3335,5731,8119
177,3387,5716,8114
178,3507,5764,8597
179,3085,5843,9050
180,3190,5084,8037
181,3414,5959,8117
182,3746,5056,8356
183,4607,5213,8092
184,3047,8121,8357
185,3560,5225,8475
186,3034,5182,8218
187,3140,5050,8286
188,3109,5533,8436
189,3372,5495,8051
190,3188,5240,8049
191,3253,5568,8340
192,3223,5107,8046
193,3238,5052,8216
194,3084,5173,8229
195,3399,6496,8125
196,3624,5825,8123
197,3982,5068,9586
198,3639,6891,9596
199,3024,5137,8121
200,3347,5639,8268
201,3119,5069,8360
202,3331,5337,8167
203,4214,5542,8098
204,3194,5577,8417
205,3223,5416,8437
206,3034,5782,9100
207,3397,5799,8083
208,3641,5334,8084
209,3374,5043,8088
210,3431,5374,8904
211,3222,5274,9978
212,3180,5136,8608
213,3174,5615,10601
214,3226,5307,8097
215,3331,5111,8320
216,3720,5722,9004
217,3210,6323,8075
218,3221,5922,8218
219,3373,5258,8067
220,3124,5041,8276
221,3092,5203,8301
222,3515,5041,8259
223,3244,5052,8043
224,3063,5278,8812
225,3994,5223,8199
226,3976,5098,8145
227,3035,5411,8266
228,3285,5142,8996
229,3408,5513,9332
230,3257,5283,8544
231,3036,5125,8394
232,3384,5467,8145
233,3501,5203,8281
234,3065,5039,8652
235,4056,5092,8311
236,3247,5215,8097
237,3610,5221,8535
238,3291,5280,8204
239,3054,5236,8098
240,3511,5332,8271
241,3299,5493,8044
242,3189,5705,8214
243,3223,5281,8263
244,3057,6355,8720
245,3278,5243,8872
246,3257,5201,8055
247,4289,5054,8150
248,3547,5545,9137
249,3025,5417,8554
250,4519,5249,9246
251,4069,5186,8221
252,4134,5035,8350
253,3198,5220,8265
254,3233,6622,8305
255,3071,5261,10508
256,3603,5961,8332
257,3235,5061,8064
258,3348,5641,9701
259,3202,5592,8279
260,3194,5379,8091
261,3397,6073,8062
262,3315,5066,9650
263,3243,5757,8112
264,3504,5219,8300
265,3447,5133,8789
266,3309,5041,8268
267,3188,5034,8179
268,3085,5159,8708
269,3797,5107,8186
270,3236,5649,9514
271,3115,5877,9125
272,3229,5037,9791
273,3604,5113,8412
274,3028,5888,8111
275,3026,5215,8515
276,3301,5221,8468
277,3027,5059,8706
278,3348,5721,8142
279,4958,5173,8209
280,3126,5581,8360
281,3344,5110,8703
282,3552,5161,8956
283,3977,5928,8484
284,3268,5675,8339
285,3294,5343,8095
286,3138,5264,8151
287,3259,5683,8123
288,3095,5260,8511
289,3070,5488,8386
290,3412,5525,8078
291,3277,5463,8321
292,3065,5240,8042
293,3188,5058,8175
294,3028,5262,8069
295,3032,5058,8188
296,3386,5202,8083
297,3281,5282,8532
298,3452,5152,8461
299,3044,5027,8063
300,3069,5314,8462
301,3172,5487,8358
302,3310,5036,8411
303,3669,5152,8052
304,3172,5046,8269
305,4668,6528,8043
306,3194,6379,8200
307,3570,5730,8564
308,3206,5231,8301
309,3224,5064,8029
310,4342,5073,8155
311,3770,5281,8882
312,3253,5089,8218
313,3672,5834,8664
314,4297,5488,8054
315,3035,5190,8191
316,3854,5224,8431
317,3278,6381,8065
318,3565,5037,8119
319,3087,5049,8963
320,3082,5129,8349
321,3043,5335,9363
322,3282,5111,8285
323,3044,5388,8052
324,3421,5533,8056
325,3142,5087,8028
326,3386,6649,8033
327,3040,6123,8392
328,3353,5182,9434
329,3304,5608,9434
330,3112,5273,8044
331,4126,5358,8126
332,3167,5418,8398
333,3039,5037,8188
334,3326,5369,8196
335,3073,5056,8255
336,3143,5405,8078
337,3094,5060,8451
338,3276,5672,8308
339,3120,5248,8584
340,3959,5371,8117
341,3052,5295,8202
342,3920,5653,8385
343,3342,5217,8046
344,3265,7163,9062
345,3424,5543,8077
346,3032,5099,8778
347,3072,5383,8131
348,3052,5496,8043
349,3086,5522,8023
350,3426,5267,8227
351,3076,5544,8497
352,3020,5884,8239
353,3097,5128,8248
354,3352,5587,8464
355,3864,5150,8317
356,3421,5388,8701
357,3145,5189,8456
358,3080,5613,8131
359,3201,8437,8120
360,3285,5366,8216
361,3653,5091,8033
362,4135,5620,8207
363,3087,5146,8789
364,3276,5311,8628
365,3135,5260,8253
366,3315,5152,8090
367,3864,5216,8286
368,3176,5214,8043
369,3457,5316,8481
370,3216,5481,8151
371,3157,5138,8081
372,3611,5269,8822
373,3059,6182,8237
374,3256,5428,8100
375,3475,5361,8454
376,3571,5090,8021
377,3169,5032,8293
378,3526,5847,8059
379,3076,5524,8431
380,3026,5189,9908
381,3286,5084,8196
382,3495,5664,8205
383,3270,5123,8704
384,3083,5725,8083
385,3030,5531,8091
386,3056,5797,8251
387,3517,5115,8621
388,3632,5095,8133
389,3378,5378,8140
390,3248,5481,8638
391,3124,5203,8300
392,3751,5151,8060
393,3238,5365,8041
394,3145,5473,8203
395,3531,5060,8081
396,3370,5188,9256
397,3497,5043,8115
398,3283,5080,8138
399,3121,5325,8888
400,3266,6706,8570
401,3400,5291,8217
402,3325,5484,8195
403,3056,5561,8287
404,3062,5544,8049
405,3471,5093,8270
406,3785,5109,9076
407,3048,5234,8136
408,3233,5027,9211
409,3129,5473,8027
410,3159,5122,8575
411,3046,5172,8338
412,3248,5340,8365
413,3033,5101,8345
414,3233,6087,8122
415,3195,6036,8484
416,3566,5034,8598
417,4109,5271,8223
418,3443,5969,8278
419,3796,5647,8202
420,3027,5104,8826
421,3053,5119,8956
422,3546,5750,9322
423,3308,5511,8092
424,3125,5070,9127
425,3164,5463,8394
426,3050,5076,8746
427,3954,5062,8129
428,3122,5044,8201
429,3106,6000,8068
430,4055,5769,8686
431,3660,6138,8171
432,3592,5848,8145
433,3069,5119,8187
434,3676,5711,8281
435,3811,5032,8053
436,3023,5050,8260
437,3320,5230,8199
438,3897,5583,8353
439,4100,5293,8889
440,3544,5378,8684
441,3336,5364,8053
442,3592,5074,8798
443,4033,7277,8168
444,3226,5293,9216
445,3713,5898,8676
446,3118,5701,8170
447,3556,5974,8309
448,3420,5254,8208
449,3168,5457,10196
450,3164,5062,9071
451,3038,5466,8165
452,3176,5086,8107
453,3439,5809,8077
454,4604,5710,8380
455,3311,5471,8093
456,3393,5382,8806
457,3717,5277,8255
458,3336,5755,8077
459,3550,5813,8024
460,3049,5164,8161
461,3715,5814,8274
462,3120,5049,8589
463,3448,5570,8787
464,3093,5424,8598
465,3466,5108,8561
466,3649,5833,8673
467,3986,5031,8104
468,3738,5110,8210
469,3036,5350,8051
470,3133,5505,8610
471,4000,5028,8051
472,3509,5034,9026
473,3281,5246,8179
474,3112,5394,8687
475,3265,5612,8730
476,3688,5397,8479
477,3392,5787,8638
478,3290,5221,8313
479,3454,5042,8078
480,3046,5036,8093
481,3225,5363,8226
482,4083,5554,8065
483,4306,6369,8211
484,3655,5082,8499
485,3744,5284,8382
486,3121,5293,8590
487,3354,5691,8372
488,3800,5781,8106
489,4135,5114,8413
490,3302,5226,8252
491,3325,5401,8880
492,3474,6101,9078
493,3086,5449,8765
494,3287,5151,8449
495,3243,7573,8178
496,3070,5534,8276
497,3063,5221,8181
498,3106,5318,9843
499,3198,5219,9281
